,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68,QE_I69,QE_I70,QE_I71,QE_I72,QE_I73,QE_I74,QE_I75,QE_I76,QE_I77,QE_I78,QE_I79,QE_I80,QE_I81
5648,CCBBCEAD,XCBBCEAD,EAADDACDEBBAACDDDBBCAEADCBB,EAADDAXDEBBAXXDDDBBCAEADCBX,BEBECEBD,90101101.0,DBDAAADDEABBBDDEDDBEDEAACDA,000001911010991010100110109,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"47,7","46,3","57,1","30,0",47.0,75.0,40.0,13.0,65.0,0.0,"48,2","43,5","75,0",85.0,70.0,70.0,B,D,A,C,F,C,B,C,B,A,C,A,A,A,C,27.0,D,A,C,A,A,B,D,E,E,I,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,A,A,I,I,A,A,A,D,A,A,A,A,A
5649,CCBBCEAD,XCBBCEAD,EAADDACDEBBAACDDDBBCAEADCBB,EAADDAXDEBBAXXDDDBBCAEADCBX,EECECEBE,90001100.0,EDAEDDECECDEECBEDEEAEECDDEE,101010901000990010000101009,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,"33,2","41,8","28,6","61,5",55.0,55.0,55.0,68.0,60.0,70.0,"30,3","30,4","30,0",30.0,60.0,0.0,B,C,A,A,A,C,B,A,B,A,E,A,A,A,A,27.0,A,A,A,A,A,A,A,E,A,D,5.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,3.0,5.0,7.0,4.0,4.0,7.0,6.0,5.0,5.0,5.0,5.0,7.0,7.0,5.0,4.0,6.0,5.0,4.0,4.0,3.0,6.0,5.0,5.0,4.0,5.0,5.0,5.0,6.0,D,E,I,I,D,A,A,D,A,A,B,B,B
5650,CCBBCEAD,XCBBCEAD,EAADDACDEBBAACDDDBBCAEADCBB,EAADDAXDEBBAXXDDDBBCAEADCBX,BCCBCCDD,91011001.0,BBDCDADCDCEDADECCCBBEADDCBD,000011900000990000100001119,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"30,8","51,9","57,1","44,0",66.0,50.0,70.0,22.0,30.0,20.0,"23,7","26,1","10,0",10.0,20.0,0.0,C,C,A,B,F,C,G,A,B,A,C,A,A,A,C,27.0,B,B,B,G,A,D,B,A,B,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,A,C,I,I,A,B,B,D,C,B,B,A,B
5651,CCBBCEAD,XCBBCEAD,EAADDACDEBBAACDDDBBCAEADCBB,EAADDAXDEBBAXXDDDBBCAEADCBX,BCBBCEDC,91111100.0,EAAADCDDEABDDCCEDBBCAEABCBC,111010911010990011111110119,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"68,7","71,0","71,4","70,5",86.0,70.0,90.0,55.0,75.0,50.0,"67,9","69,6","58,3",40.0,80.0,55.0,B,C,A,D,B,C,B,C,D,E,B,A,A,A,A,27.0,A,A,B,G,B,C,C,C,E,D,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,B,C,I,I,A,C,F,E,C,A,A,A,A
5652,CCBBCEAD,XCBBCEAD,EAADDACDEBBAACDDDBBCAEADCBB,EAADDAXDEBBAXXDDDBBCAEADCBX,BCDBEEED,91010101.0,CDAADABDEACACDBEECECCEDDABC,001011911001990000010101019,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"46,5","54,9","57,1","51,5",35.0,55.0,30.0,68.0,60.0,70.0,"43,7","43,5","45,0",55.0,20.0,60.0,E,C,A,A,B,B,E,B,B,A,B,A,A,A,A,27.0,A,C,B,C,B,D,C,E,H,E,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,B,B,G,B,E,A,B,D,C,B,B,A,B
5653,CCBBCEAD,XCBBCEAD,EAADDACDEBBAACDDDBBCAEADCBB,EAADDAXDEBBAXXDDDBBCAEADCBX,BAABEEAB,90010110.0,BAABDAADAADDDACDCCBCBEADCBA,011011910000990100110111119,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,555.0,555.0,555.0,"51,5","36,9","42,9","28,0",56.0,60.0,55.0,0.0,0.0,0.0,"56,3","56,5","55,0",70.0,60.0,35.0,B,D,A,C,B,C,B,B,D,B,E,A,A,A,A,27.0,B,A,B,K,A,C,B,C,B,B,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,6.0,4.0,4.0,5.0,6.0,6.0,5.0,5.0,D,C,G,A,D,B,A,D,E,B,B,D,D
5654,CCBBCEAD,XCBBCEAD,EAADDACDEBBAACDDDBBCAEADCBB,EAADDAXDEBBAXXDDDBBCAEADCBX,BCBDBABD,91100001.0,EAAADDDDBBCAABBEAEBDEEAEEDC,111010910101990000100110009,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,555.0,333.0,"40,8","46,1","42,9","51,0",72.0,60.0,75.0,30.0,50.0,25.0,"39,0","43,5","13,3",0.0,40.0,0.0,B,D,A,A,A,C,D,A,E,E,B,A,A,A,A,27.0,A,A,A,G,B,B,B,E,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,A,A,I,I,A,A,A,B,A,A,A,A,A
5655,CCBBCEAD,XCBBCEAD,EAADDACDEBBAACDDDBBCAEADCBB,EAADDAXDEBBAXXDDDBBCAEADCBX,CCCBCECD,91011101.0,CAACDADDAEBDBADDEDBCAEACCBC,011011910010991100111110119,555.0,555.0,555.0,555.0,555.0,333.0,555.0,333.0,333.0,333.0,333.0,"55,7","56,4","71,4","34,0",68.0,80.0,65.0,0.0,0.0,0.0,"55,4","65,2","0,0",0.0,0.0,0.0,B,C,A,E,B,C,F,D,D,D,B,A,A,A,A,27.0,B,A,A,H,A,B,C,E,A,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,3.0,3.0,5.0,3.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,6.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,6.0,6.0,5.0,5.0,A,A,I,I,A,A,B,D,A,A,C,C,A
5656,CCBBCEAD,XCBBCEAD,EAADDACDEBBAACDDDBBCAEADCBB,EAADDAXDEBBAXXDDDBBCAEADCBX,BCBEBEBC,91100100.0,DDCADAEDACBCDADDBBBAEEDECDD,000011910010991101100100109,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"45,0","50,5","42,9","62,0",60.0,60.0,60.0,64.0,40.0,70.0,"43,2","43,5","41,7",55.0,40.0,30.0,B,A,A,A,D,C,B,A,C,B,B,A,A,A,A,27.0,A,A,B,C,B,C,C,E,H,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,C,C,I,I,D,C,F,D,C,B,B,A,B
5657,CCBBCEAD,XCBBCEAD,EAADDACDEBBAACDDDBBCAEADCBB,EAADDAXDEBBAXXDDDBBCAEADCBX,BCABEBBB,91010000.0,EEDDDDDDBEBADBDEDBAEEEDBBBA,100110910011991011000100019,555.0,555.0,555.0,555.0,555.0,555.0,336.0,336.0,555.0,555.0,333.0,"40,0","17,2","28,6","0,0",0.0,65.0,0.0,0.0,75.0,0.0,"47,6","47,8","46,7",40.0,100.0,0.0,A,C,A,A,B,B,F,A,A,A,E,A,A,A,A,27.0,B,A,B,C,A,D,D,E,B,B,6.0,6.0,5.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,4.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,1.0,6.0,7.0,4.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,D,C,I,I,A,A,A,A,C,B,B,C,A
5658,CCBBCEAD,XCBBCEAD,EAADDACDEBBAACDDDBBCAEADCBB,EAADDAXDEBBAXXDDDBBCAEADCBX,CEABEEED,90010101.0,AAABDEDDAABDABBADEEACECBDAA,011010910010990010000100009,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,555.0,333.0,555.0,"34,7","42,5","42,9","42,0",84.0,60.0,90.0,0.0,0.0,0.0,"32,1","30,4","41,7",85.0,0.0,40.0,A,D,A,B,A,B,G,A,B,A,B,A,A,A,A,27.0,A,A,F,G,B,B,C,E,A,I,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,A,B,I,I,D,A,A,D,A,A,A,A,B
5659,CCBBCEAD,XCBBCEAD,EAADDACDEBBAACDDDBBCAEADCBB,EAADDAXDEBBAXXDDDBBCAEADCBX,CDDCCEBD,90001101.0,EAADDCDDEEDEADDDECBECEDBCBC,111110911000991100100100119,555.0,555.0,555.0,333.0,555.0,333.0,333.0,333.0,333.0,333.0,333.0,"42,4","25,7","42,9","0,0",0.0,0.0,0.0,0.0,0.0,0.0,"48,0","56,5","0,0",0.0,0.0,0.0,B,D,A,A,B,C,D,B,E,C,E,A,A,A,A,27.0,A,A,A,H,A,B,B,C,A,E,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,B,B,I,I,A,A,A,D,A,A,A,A,A
5660,CCBBCEAD,XCBBCEAD,EAADDACDEBBAACDDDBBCAEADCBB,EAADDAXDEBBAXXDDDBBCAEADCBX,ECBDEEEC,91100100.0,CBEABEADADCABCCCBDCECDAEACA,000000910001990000000010009,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"28,1","48,3","42,9","56,5",66.0,50.0,70.0,47.0,55.0,45.0,"21,3","13,0","68,3",100.0,80.0,25.0,A,A,A,B,D,B,C,A,B,A,B,A,A,A,A,27.0,A,A,B,A,B,B,B,E,A,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,B,A,I,I,D,B,B,D,D,A,A,A,A
5661,CCBBCEAD,XCBBCEAD,EAADDACDEBBAACDDDBBCAEADCBB,EAADDAXDEBBAXXDDDBBCAEADCBX,DECAEEBC,90000100.0,EAAAAAADEBBDADDEDBCAEEDCCAA,111001911110991011000100109,555.0,555.0,555.0,555.0,555.0,555.0,336.0,555.0,555.0,555.0,333.0,"43,8","13,8","14,3","13,0",0.0,0.0,0.0,26.0,30.0,25.0,"53,8","56,5","38,3",25.0,90.0,0.0,A,D,A,D,B,B,D,A,B,A,E,A,A,A,A,27.0,B,D,F,A,B,B,B,E,E,C,6.0,6.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,6.0,5.0,3.0,1.0,6.0,6.0,5.0,2.0,5.0,6.0,7.0,6.0,8.0,6.0,6.0,5.0,3.0,5.0,4.0,6.0,6.0,4.0,4.0,6.0,5.0,4.0,6.0,6.0,A,A,G,B,A,A,B,A,A,B,B,A,A
5662,CCBBCEAD,XCBBCEAD,EAADDACDEBBAACDDDBBCAEADCBB,EAADDAXDEBBAXXDDDBBCAEADCBX,DCABCECD,91011101.0,DBADDADEAABDDADDCBBEEBACEBE,001111900010991101100010019,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,555.0,333.0,"50,9","72,8","71,4","75,0",81.0,85.0,80.0,69.0,65.0,70.0,"43,6","47,8","20,0",0.0,60.0,0.0,B,D,A,C,C,C,D,A,B,A,E,A,A,A,A,27.0,B,A,C,H,B,C,C,E,A,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,A,C,G,B,D,B,B,D,C,A,A,B,C
5663,CCBBCEAD,XCBBCEAD,EAADDACDEBBAACDDDBBCAEADCBB,EAADDAXDEBBAXXDDDBBCAEADCBX,ECEECEBE,91001100.0,EBAADADDE.BAD.DEDEEBAEEACBC,101011911011991010001100119,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,555.0,555.0,333.0,"53,5","40,5","42,9","37,0",74.0,70.0,75.0,0.0,0.0,0.0,"57,8","60,9","40,0",40.0,80.0,0.0,A,D,A,B,C,B,D,E,B,A,B,A,A,A,A,27.0,B,D,B,C,B,D,D,E,B,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,A,B,E,A,D,B,A,D,C,A,B,A,A
5664,CCBBCEAD,XCBBCEAD,EAADDACDEBBAACDDDBBCAEADCBB,EAADDAXDEBBAXXDDDBBCAEADCBX,,,,,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,,,,,,,,,,,,,,,,,A,D,A,D,D,B,E,D,E,E,B,A,A,A,A,27.0,A,A,B,C,A,C,B,E,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,7.0,6.0,6.0,6.0,C,A,G,B,A,A,B,B,C,B,B,B,A
5665,CCBBCEAD,XCBBCEAD,EAADDACDEBBAACDDDBBCAEADCBB,EAADDAXDEBBAXXDDDBBCAEADCBX,BDCBEECD,90010101.0,BAAADABDECBADADAEEBECAAEDBA,011011911011991000100010019,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,"48,5","51,1","42,9","63,5",74.0,50.0,80.0,53.0,65.0,50.0,"47,6","52,2","21,7",25.0,40.0,0.0,A,D,A,B,D,B,C,B,C,E,B,A,A,A,A,27.0,A,A,A,C,A,B,B,E,E,D,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,4.0,7.0,6.0,6.0,5.0,6.0,4.0,4.0,4.0,4.0,4.0,7.0,6.0,6.0,6.0,6.0,4.0,A,A,E,A,A,C,B,D,B,A,B,B,B
5666,CCBBCEAD,XCBBCEAD,EAADDACDEBBAACDDDBBCAEADCBB,EAADDAXDEBBAXXDDDBBCAEADCBX,BEAECEED,90001101.0,EEABDCDDBABCAADCDDDCEAABBBB,101010910010991010010010019,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,555.0,"38,1","41,3","42,9","39,0",64.0,60.0,65.0,14.0,70.0,0.0,"37,0","43,5","0,0",0.0,0.0,0.0,B,D,A,B,B,C,F,A,A,A,C,A,A,A,E,27.0,A,D,B,C,B,B,C,E,A,E,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,A,B,H,B,A,A,B,D,A,A,A,A,A
5667,CCBBCEAD,XCBBCEAD,EAADDACDEBBAACDDDBBCAEADCBB,EAADDAXDEBBAXXDDDBBCAEADCBX,BCBEBEEB,91100100.0,CBDBAECDEDCDDEDACCDCDEAACDB,000000911000991000010110109,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,333.0,"33,1","53,3","42,9","69,0",86.0,70.0,90.0,52.0,80.0,45.0,"26,3","30,4","3,3",10.0,0.0,0.0,A,D,A,C,D,B,C,A,B,A,B,A,A,A,A,27.0,A,A,B,C,B,E,C,E,E,D,6.0,5.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,4.0,4.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,D,B,I,I,A,C,F,D,B,A,A,A,A
5668,CCBBCEAD,XCBBCEAD,EAADDACDEBBAACDDDBBCAEADCBB,EAADDAXDEBBAXXDDDBBCAEADCBX,EEDDEEBD,90000101.0,DBACDAACAEDDDEEDEBEDAEEECBD,001011900000990101001100119,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"44,3","46,6","28,6","73,5",57.0,65.0,55.0,90.0,50.0,100.0,"43,5","39,1","68,3",55.0,90.0,60.0,B,D,A,B,B,C,E,A,B,A,B,A,A,A,A,27.0,A,A,C,C,A,C,B,A,B,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,B,B,G,A,D,B,A,C,A,A,A,A,B
5669,CCBBCEAD,XCBBCEAD,EAADDACDEBBAACDDDBBCAEADCBB,EAADDAXDEBBAXXDDDBBCAEADCBX,BECACAEE,90001000.0,EEDEDEEEAEEDAADCCDDEDECEDEE,100010900000991000000100009,555.0,555.0,555.0,333.0,555.0,333.0,333.0,333.0,333.0,333.0,333.0,"13,3","8,6","14,3","0,0",0.0,0.0,0.0,0.0,0.0,0.0,"14,8","17,4","0,0",0.0,0.0,0.0,A,A,A,B,B,B,D,B,C,C,E,A,A,A,A,27.0,D,A,B,C,B,B,B,D,E,A,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,B,A,E,A,D,B,B,D,E,A,A,A,A
5670,CCBBCEAD,XCBBCEAD,EAADDACDEBBAACDDDBBCAEADCBB,EAADDAXDEBBAXXDDDBBCAEADCBX,EDDCDABC,90000000.0,EDBBADEAABEB....CBEECAAABBE,100000900100990001000010019,555.0,555.0,555.0,333.0,555.0,333.0,333.0,333.0,333.0,333.0,333.0,"13,8","0,0","0,0","0,0",0.0,0.0,0.0,0.0,0.0,0.0,"18,4","21,7","0,0",0.0,0.0,0.0,A,D,A,E,E,B,B,A,E,C,B,A,A,A,A,27.0,A,A,B,C,A,C,C,D,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,A,C,B,B,A,C,B,D,C,A,A,A,A
5671,CCBBCEAD,XCBBCEAD,EAADDACDEBBAACDDDBBCAEADCBB,EAADDAXDEBBAXXDDDBBCAEADCBX,DABBCEED,90111101.0,BDADBEDBACAAADDEDCCBCDAADBA,001100900001991010000010019,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"40,8","57,8","71,4","37,5",22.0,50.0,15.0,53.0,65.0,50.0,"35,1","30,4","61,7",55.0,80.0,50.0,B,C,A,D,D,C,B,A,C,C,E,A,A,A,D,27.0,A,A,B,A,A,B,B,E,E,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,5.0,4.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,7.0,7.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,A,A,I,I,D,B,C,A,D,A,B,B,B
5672,CCBBCEAD,XCBBCEAD,EAADDACDEBBAACDDDBBCAEADCBB,EAADDAXDEBBAXXDDDBBCAEADCBX,BAAABEED,90000101.0,EAADDADCEBBDAAEEEABECEACCBC,111111901110990000100110119,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"58,3","43,4","28,6","65,5",82.0,50.0,90.0,49.0,65.0,45.0,"63,3","60,9","76,7",60.0,100.0,70.0,A,D,A,B,A,B,E,A,C,B,B,A,A,A,A,27.0,A,A,B,H,B,C,C,E,C,E,6.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,B,C,H,A,A,A,A,A,C,B,B,B,B
5673,CCBBCEAD,XCBBCEAD,EAADDACDEBBAACDDDBBCAEADCBB,EAADDAXDEBBAXXDDDBBCAEADCBX,BEEEECAE,90000010.0,DCDDDDEDBEEAEABEDEEEEEDAEEA,000110910001990010000100009,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"26,8","20,4","14,3","29,5",52.0,40.0,55.0,7.0,35.0,0.0,"28,9","26,1","45,0",40.0,80.0,15.0,B,D,A,C,B,C,E,A,B,A,E,A,A,A,A,27.0,D,A,B,A,B,D,C,E,E,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,A,B,G,A,D,A,A,E,A,A,A,A,A
5674,CCBBCEAD,XCBBCEAD,EAADDACDEBBAACDDDBBCAEADCBB,EAADDAXDEBBAXXDDDBBCAEADCBX,BBCBCEAD,90011111.0,EAAEDADDABBACADEDCBCDBAACBC,111011910111991010110010119,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,"63,1","62,2","71,4","48,5",65.0,65.0,65.0,32.0,60.0,25.0,"63,4","69,6","28,3",25.0,60.0,0.0,A,D,A,D,C,A,A,B,D,E,E,A,A,A,A,27.0,E,A,F,G,A,B,C,E,A,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,B,A,I,I,A,C,F,E,C,A,A,A,A
