,NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_EM,ANO_IN_GRAD,CO_TURNO_GRADUACAO,TP_INSCRICAO_ADM,TP_INSCRICAO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68
464521,2018,374,118,10020,2,7940,1,3550308,35,3,30,M,2006,2011.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,CAACBBEE,11000101.0,BCBCCBDBCCDAACCEABBDABECDAA,090000110990099109009109000,555,555,555,555,555,555,555,555,555,555,555,"28,5","42,4",50,31,47.0,75.0,40.0,15.0,75.0,0.0,"23,9","21,1",40,40.0,40.0,40.0,C,C,D,A,A,C,B,C,D,B,A,A,B,C,C,E,B,A,A,E,A,A,A,C,35.0,A,A,B,C,B,C,B,E,D,,6.0,6.0,,6.0,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0
61432,2018,481,118,10028,804,33187,1,3518800,35,3,24,F,2013,2014.0,4.0,0,0,8,0,0,0,27,0,6,0,CACBEBDE,CACBEBDE,AEDAADCECDECEEBCCABCCAEDBBD,AEDAXDCECDECXEXCXABCCAEXBXD,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59032,2018,518,10005,10020,2,10480,1,5300108,53,5,31,M,2005,2014.0,1.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,BACBEBDD,1111110.0,CDAADCDBEBEDCBBECBEECBEBBCE,191110111991099119019109111,555,555,555,555,555,555,555,555,555,555,555,"72,5","63,2",75,"45,5",64.0,80.0,60.0,27.0,55.0,20.0,"75,6","78,9","56,7",50.0,80.0,40.0,C,C,B,B,B,A,B,D,D,B,A,A,B,B,C,B,E,F,D,D,A,A,A,E,31.0,A,A,F,G,A,C,C,A,A,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
236842,2018,2189,10005,10022,1,74020,1,2111300,21,2,24,F,2012,2015.0,1.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,AACEADDE,1100011.0,BCDCAABCCECAEEDBAACDBEAEDEA,990900090100018000109091099,555,555,555,555,555,555,555,555,555,555,555,28,44,50,35,26.0,50.0,20.0,44.0,60.0,40.0,"22,6","22,2",25,30.0,20.0,25.0,C,D,C,B,B,*,C,C,D,A,D,A,B,B,B,G,B,E,E,D,A,A,A,A,21.0,A,B,B,C,B,C,C,E,A,C,6.0,6.0,4.0,4.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,3.0,,4.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,6.0,5.0,5.0
152240,2018,4962,10008,10020,22,46793,1,3167202,31,3,24,M,2012,2015.0,4.0,0,0,8,0,0,0,27,2,9,0,CACBEBDE,CACBEBDE,DAEBDCACCEBADDCAZZDCEBEDBAB,XXEXXCACCEBADXCAZZXXEBXDBXB,CAABEDEE,11011001.0,AEECCEBCCECEDDCAEEBBDBDDADD,991990011100191188990191090,555,555,555,555,555,555,555,555,555,333,555,"54,5","52,5","62,5","37,5",38.0,70.0,30.0,37.0,45.0,35.0,"55,1","56,3","48,3",85.0,0.0,60.0,A,D,B,B,B,C,B,D,C,A,B,A,B,D,B,B,B,E,C,E,A,A,A,A,31.0,A,A,B,A,A,B,B,A,A,,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
266172,2018,298,10005,10028,1,97980,2,4113700,41,4,22,M,2013,2015.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,EAECBBEE,1000101.0,CADECDDBEBBBCEB.DACAAEABBAD,990900191000018010109090099,555,555,555,555,555,555,555,555,555,555,555,"27,4","31,1","37,5","21,5",12.0,60.0,0.0,31.0,55.0,25.0,"26,1","27,8","16,7",0.0,0.0,50.0,D,D,C,A,A,B,B,D,D,A,D,A,C,C,B,F,B,C,B,H,A,F,A,F,52.0,A,A,B,A,A,C,B,E,A,C,6.0,2.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,4.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,5.0,5.0,,5.0,3.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0
141219,2018,1461,10005,10022,2,51670,1,2927408,29,2,35,F,2010,2014.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,,E,B,A,D,E,C,B,B,F,E,G,F,F,A,A,29.0,A,A,C,K,A,C,E,E,B,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
259063,2018,298,10005,10028,38,97990,2,4113700,41,4,32,F,2003,2015.0,4.0,0,0,8,0,0,0,27,0,0,0,CACBEBDE,CACBEBDE,DBBCACAEDEBEBDDECCDCEADEBDD,DBBCACAEDEBEBDDECCDCEADEBDD,DAADEBBE,1001101.0,DEABACAEAEBEBDBECEBCDCDCDEB,100011110111110110010010000,555,555,555,555,555,555,555,555,555,555,555,"47,6","46,2",50,"40,5",32.0,40.0,30.0,49.0,65.0,45.0,"48,1","51,9","26,7",50.0,0.0,30.0,C,C,C,A,A,C,B,D,B,A,A,A,D,D,B,D,B,B,A,C,A,A,A,A,43.0,A,A,B,B,B,A,B,E,G,C,6.0,6.0,1.0,1.0,5.0,6.0,6.0,6.0,3.0,3.0,1.0,1.0,6.0,1.0,6.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,4.0,6.0,1.0,1.0,6.0,6.0,6.0,5.0,2.0,6.0,6.0,4.0,6.0,6.0,1.0,6.0,1.0,1.0,6.0
12541,2018,1568,121,10022,2,21153,1,3113404,31,3,23,M,2013,2014.0,1.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,AAAEBDCE,1000001.0,ACBDDCEBDBDAACBECDBCCEEDEBB,090010010990099119009009000,555,555,555,555,555,555,555,555,555,555,555,"24,4","27,8",25,32,29.0,65.0,20.0,35.0,55.0,30.0,"23,2","21,1",35,60.0,40.0,5.0,D,C,B,B,A,C,A,C,D,A,B,A,C,E,B,C,B,B,A,E,A,A,A,A,31.0,A,A,B,C,A,C,D,E,H,C,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0
208172,2018,4652,118,10022,86,112859,1,3549904,35,3,26,F,2011,2012.0,4.0,0,0,8,0,0,0,27,0,7,0,CACBEBDE,CACBEBDE,EBBACDBADAEDEBECBABDCCBDBEC,XBXAXXXADAEDEXECBABDXCBDBEC,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392280,2018,780,118,10028,2,66080,1,5103403,51,5,25,F,2011,2012.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,BADADACB,1000000.0,EACCAADCBECADEBADBCEAADCBCE,090001100990099009019009111,555,555,555,555,555,555,555,555,555,555,555,"27,1","21,7","12,5","35,5",45.0,65.0,40.0,26.0,50.0,20.0,"28,9","31,6","13,3",0.0,10.0,30.0,C,D,C,C,C,B,B,C,C,A,D,A,B,B,C,B,B,C,E,E,A,A,A,A,51.0,B,A,B,K,A,A,A,E,B,C,6.0,6.0,3.0,3.0,4.0,4.0,6.0,6.0,6.0,6.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,4.0,3.0,2.0,5.0,6.0,3.0,2.0,5.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0
269679,2018,298,10005,10028,1,97980,2,4113700,41,4,35,M,2014,2015.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214179,2018,1586,10008,10028,22,60224,1,3152501,31,3,28,F,2008,2015.0,4.0,0,0,8,0,0,0,27,2,9,0,CACBEBDE,CACBEBDE,DAEBDCACCEBADDCAZZDCEBEDBAB,XXEXXCACCEBADXCAZZXXEBXDBXB,EAACDBBE,1000101.0,ADCAEEABCEBBEECACDCBDADDDED,990990101110091188990091090,555,555,555,555,555,333,555,555,333,333,333,"37,2","37,1","37,5","36,5",27.0,55.0,20.0,46.0,50.0,45.0,"37,2","43,8",0,0.0,0.0,0.0,C,D,C,D,D,D,A,C,D,B,A,A,B,B,C,B,C,D,E,B,A,A,A,A,31.0,A,A,A,G,B,B,B,E,A,C,5.0,4.0,3.0,4.0,6.0,5.0,5.0,6.0,4.0,6.0,5.0,5.0,5.0,4.0,6.0,5.0,6.0,6.0,6.0,,3.0,3.0,5.0,6.0,5.0,5.0,,6.0,6.0,6.0,5.0,5.0,6.0,,5.0,5.0,1.0,6.0,6.0,5.0,5.0,6.0
498391,2018,316,10008,10028,86,1327348,1,3550308,35,3,20,F,2016,2017.0,4.0,0,0,8,0,0,0,27,0,7,0,CACBEBDE,CACBEBDE,EBBACDBADAEDEBECBABDCCBDBEC,XBXAXXXADAEDEXECBABDXCBDBEC,DACEBECE,1100001.0,DBABCBAACAAEDADADADAADBCCED,919099910100090001009010010,555,555,555,555,555,555,555,555,555,555,555,30,"39,7","37,5",43,47.0,75.0,40.0,39.0,55.0,35.0,"26,7",30,"8,3",10.0,15.0,0.0,C,C,B,B,B,B,E,D,B,A,D,A,D,D,B,D,B,B,A,B,A,A,A,C,35.0,A,A,B,B,B,C,C,D,E,E,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,6.0,6.0,6.0,5.0,6.0,3.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0
146928,2018,1185,10005,10020,86,1130174,1,2927408,29,2,23,F,2013,2017.0,4.0,0,0,8,0,0,0,27,0,7,0,CACBEBDE,CACBEBDE,EBBACDBADAEDEBECBABDCCBDBEC,XBXAXXXADAEDEXECBABDXCBDBEC,CDACAEDE,10000011.0,BBDBCECABACCDAECBABEDADDBAB,919099910100091111109001100,555,555,555,555,555,555,555,555,555,555,555,"50,3","46,7","37,5","60,5",68.0,80.0,65.0,53.0,65.0,50.0,"51,5",50,60,40.0,90.0,50.0,D,C,C,B,B,D,B,D,D,A,D,A,D,D,B,C,A,C,A,B,A,A,A,A,29.0,A,A,B,C,A,C,B,E,E,,6.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,4.0,6.0,5.0,5.0,,6.0,,4.0,4.0,5.0,,,,,6.0,6.0,4.0,5.0,6.0,6.0,,6.0,5.0,5.0,5.0,5.0,6.0,4.0,3.0
235809,2018,1519,10005,10022,2,95845,1,4118501,41,4,22,F,2013,2014.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,EACCDDBE,1100001.0,AACECCDBEBAAABBECEABECECBAD,090000111990099119109009100,555,555,555,555,555,555,555,555,555,555,555,"39,9","40,3","37,5","44,5",57.0,85.0,50.0,32.0,80.0,20.0,"39,8","36,8","56,7",60.0,60.0,50.0,D,D,B,C,C,D,B,D,D,B,A,A,C,D,C,B,C,C,C,H,A,A,A,A,41.0,A,A,B,C,B,C,B,E,A,B,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,4.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
275856,2018,298,10005,10028,22,97982,2,4113700,41,4,24,F,2012,2013.0,4.0,0,0,8,0,0,0,27,2,9,0,CACBEBDE,CACBEBDE,DAEBDCACCEBADDCAZZDCEBEDBAB,XXEXXCACCEBADXCAZZXXEBXDBXB,DADCCECC,1000000.0,BDABECDBADCEDBACBDDECCAEDBB,990991000000190088990090091,555,555,555,555,555,333,555,555,333,333,333,"17,2","20,7","12,5",33,25.0,45.0,20.0,41.0,45.0,40.0,16,"18,8",0,0.0,0.0,0.0,C,D,B,B,B,C,A,B,C,B,A,A,B,D,C,C,C,D,E,H,A,A,A,A,43.0,A,A,B,A,A,B,B,E,A,C,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
281643,2018,634,10002,10028,1,1101544,1,4314407,43,4,22,M,2014,2016.0,2.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,BACCCDDE,1100011.0,BBBADCDBBECACADCDEADACAECCA,991910190100008010009091199,555,555,555,555,555,555,555,555,555,555,555,"41,5","53,2",50,58,45.0,65.0,40.0,71.0,75.0,70.0,"37,6","38,9",30,30.0,10.0,50.0,D,C,D,B,B,A,B,E,C,A,D,A,A,D,D,C,A,A,A,A,B,A,A,E,43.0,A,A,C,D,A,B,D,D,A,,4.0,4.0,2.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,4.0,3.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,4.0,3.0,4.0,5.0,3.0,5.0,5.0,3.0,1.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0
180441,2018,1036,10001,10028,1,79690,1,3127107,31,3,22,F,2014,2015.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,CAAEBDBA,11000000.0,BADCDDBEEABDDBBBAAAAEACCCEA,990910091000008000009190199,555,555,555,555,555,555,555,555,333,555,555,"25,5",31,25,40,41.0,65.0,35.0,39.0,75.0,30.0,"23,6","22,2","31,7",0.0,20.0,75.0,C,C,C,B,B,B,E,D,D,A,B,A,B,F,B,C,B,D,E,A,A,A,A,C,31.0,A,A,A,A,A,C,C,B,A,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0
454158,2018,1591,10008,10022,18,85395,1,1600303,16,1,24,F,2013,2014.0,4.0,0,0,8,0,0,0,27,0,3,0,CACBEBDE,CACBEBDE,DCEEDBABDEDEAADADAECADEEBAC,XCEEDBXBDEDEAADADAECADEEXAC,BAEDDEEC,1000000.0,BDCECBEDECDAAADDAAABEDECBBC,900101900010111001000110901,555,555,555,555,555,555,555,555,555,555,555,"33,1","21,5","12,5",35,44.0,60.0,40.0,26.0,50.0,20.0,"36,9","41,7",10,20.0,0.0,10.0,C,C,C,C,A,A,B,D,D,A,B,A,B,B,B,B,A,B,A,E,A,A,A,A,16.0,A,A,F,H,A,B,B,E,H,,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,4.0,3.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
499615,2018,316,10008,10028,87,72206,1,3550308,35,3,21,F,2014,2017.0,4.0,0,0,8,0,0,0,27,0,7,0,CACBEBDE,CACBEBDE,ECBEBAEDAEABCDDCAEBACDCCDCB,EXBEBAEXXEABXDDCAXBACDXCXCB,CCECCDCE,10000001.0,ECBEBACEAEABAADCAAAACDBCDCA,191111099111901119011191910,555,555,555,555,555,555,555,555,555,555,555,"62,5","31,6",25,"41,5",32.0,80.0,20.0,51.0,75.0,45.0,"72,8",80,"31,7",55.0,0.0,40.0,D,C,C,B,B,B,B,D,D,A,D,A,C,C,B,D,C,B,A,C,A,F,A,E,35.0,A,A,B,H,A,C,A,C,H,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
52141,2018,2135,10007,10020,18,81518,1,2311306,23,2,37,F,2000,2013.0,4.0,0,0,8,0,0,0,27,0,3,0,CACBEBDE,CACBEBDE,DCEEDBABDEDEAADADAECADEEBAC,XCEEDBXBDEDEAADADAECADEEXAC,CAABEDCD,11011000.0,EAECDCBCDEDAABCECBAEBBDCABA,901010901110100000000000900,555,555,555,555,555,555,333,555,555,333,555,"29,5","36,2",50,"15,5",0.0,0.0,0.0,31.0,75.0,20.0,"27,3",25,40,80.0,0.0,40.0,C,C,B,B,B,C,B,A,C,A,D,A,B,B,B,C,B,C,D,E,A,A,A,A,23.0,A,A,A,C,B,B,B,A,H,,5.0,4.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0,5.0,4.0,6.0,6.0,5.0,5.0,5.0,,5.0,5.0,5.0,6.0,6.0,,,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,6.0
422476,2018,1710,118,10022,1,47818,1,5300108,53,5,31,F,2008,2009.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280067,2018,1149,10005,10020,104,1169573,1,3545209,35,3,23,M,2012,2017.0,4.0,0,0,8,0,0,0,27,2,7,0,CACBEBDE,CACBEBDE,AEBDABECBDZCABZEAAEBCEADDEA,AXBDABEXBXZCAXZEXAEXCEADXEA,CADEECED,11001000.0,ADBDAEEEADACEABEEAEADEADBEC,191110190981098191190111910,555,555,555,555,555,555,555,555,555,555,555,"58,5","42,1","37,5",49,50.0,70.0,45.0,48.0,40.0,50.0,"63,9","72,2","16,7",10.0,40.0,0.0,C,C,B,B,B,B,C,D,C,A,A,A,D,D,B,C,B,E,E,H,A,B,A,A,35.0,D,A,A,A,B,C,C,D,A,C,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
122226,2018,40,10001,10028,1,20580,1,2928703,29,2,31,M,2005,2014.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,CAAEDBDE,11000111.0,BDBBDABBEACCAEACEBCEEDDBCBA,991910091001118001109090199,555,555,555,555,555,333,555,555,333,333,333,"45,3","53,7","62,5","40,5",34.0,50.0,30.0,47.0,55.0,45.0,"42,5",50,0,0.0,0.0,0.0,B,D,D,B,D,D,B,B,E,A,D,A,A,B,C,B,B,E,E,A,A,A,A,A,29.0,A,A,F,C,A,B,C,E,A,,4.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,2.0,1.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,1.0,1.0,3.0,4.0,5.0,5.0,5.0,4.0,2.0,3.0,3.0,4.0,4.0,2.0,5.0,3.0,2.0
20869,2018,278,10008,10022,38,1258622,1,3304557,33,3,25,F,2010,2015.0,1.0,0,0,8,0,0,0,27,0,0,0,CACBEBDE,CACBEBDE,DBBCACAEDEBEBDDECCDCEADEBDD,DBBCACAEDEBEBDDECCDCEADEBDD,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15742,2018,3875,10008,10020,1,10337,1,3128709,31,3,23,M,2014,2015.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,DCDEDCAD,0.0,CBDCDEABDAEBDDCBEDDEBCBDDCD,990911090000008000009090099,555,555,555,555,555,555,555,555,555,555,555,"13,5","14,4",0,36,40.0,60.0,35.0,32.0,40.0,30.0,"13,2","11,1",25,30.0,20.0,25.0,C,C,C,B,B,C,E,D,D,A,A,A,D,D,B,D,A,C,E,I,A,A,A,A,31.0,A,A,B,A,B,C,B,E,B,C,5.0,5.0,4.0,6.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,6.0,6.0,6.0,6.0,5.0,1.0,1.0,5.0,5.0,2.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,5.0
322554,2018,2410,10007,10022,804,75405,1,2304400,23,2,25,M,2011,2012.0,4.0,0,0,8,0,0,0,27,0,6,0,CACBEBDE,CACBEBDE,AEDAADCECDECEEBCCABCCAEDBBD,AEDAXDCECDECXEXCXABCCAEXBXD,CBEEDADD,10000010.0,ACBACBDDBCCBCABEBCEBDCCBBCA,100190000000909090000009190,555,555,555,333,555,333,333,333,333,333,333,"12,9",15,25,0,0.0,0.0,0.0,0.0,0.0,0.0,"12,2","14,3",0,0.0,0.0,0.0,D,C,B,A,B,B,B,A,C,B,D,A,E,E,C,D,B,C,A,B,A,A,A,A,23.0,B,A,B,C,A,B,A,E,G,C,2.0,,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,6.0,5.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,,3.0,2.0,3.0,3.0,3.0
