,NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_2G,ANO_IN_GRAD,TP_SEMESTRE,IN_MATUT,IN_VESPER,IN_NOTURNO,ID_STATUS,AMOSTRA,TP_INSCRICAO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68
417495,2015,4530,10005,10020,2,104404,1,2704302,27,2,29,M,2003,2015,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,DDADDDCE,101111.0,AABABDDEAEBACBECDECABBCCEED,111000119911010118911110101,555,555,555,555,555,555,555,555,555,555,555,65.7,64.1,62.5,66.5,72.0,80.0,70.0,61.0,65.0,60.0,66.2,69.6,46.7,40.0,70.0,30.0,C,C,C,B,B,D,B,D,C,B,A,A,E,D,C,B,D,C,E,B,A,A,A,A,27.0,B,A,B,A,A,B,D,A,A,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
417496,2015,4530,10005,10020,2,104404,1,2704302,27,2,31,M,2010,2010,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,ACADBDCE,11100111.0,AABECCDEBEBACABEABCADBCBABC,111100119911001008910110000,555,555,555,555,555,555,555,555,555,555,555,54.9,71.4,75.0,66.0,55.0,75.0,50.0,77.0,65.0,80.0,49.4,52.2,33.3,40.0,40.0,20.0,D,D,C,B,B,C,B,D,C,B,A,A,C,C,C,D,B,E,E,C,A,A,A,A,27.0,D,A,B,D,A,D,D,E,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
417497,2015,4530,10005,10020,2,104404,1,2704302,27,2,26,F,2007,2012,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,ACCBDEDE,11011001.0,EDEECECBDEDECBCEACCACAECEAD,000101009900010008910000101,555,555,555,333,555,555,333,333,555,555,555,29.9,37.5,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,26.1,35.0,60.0,45.0,0.0,C,C,C,B,A,A,B,D,C,A,C,A,B,C,B,E,B,D,E,E,A,A,A,A,27.0,D,D,B,A,B,B,B,E,H,I,4.0,4.0,3.0,3.0,5.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,7.0,2.0,4.0,5.0,4.0,6.0,4.0,5.0,4.0,4.0,2.0,4.0,2.0,7.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,7.0,4.0,4.0,3.0
417498,2015,4530,10005,10020,2,104404,1,2704302,27,2,24,F,2007,2012,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,ABCADBCE,10001011.0,ABBEEAEEBEADDAECDCACBACBEAB,101100019900100118901010100,555,555,555,555,555,555,555,555,555,555,555,48.1,58.8,50.0,72.0,81.0,85.0,80.0,63.0,75.0,60.0,44.5,43.5,50.0,100.0,20.0,30.0,C,D,C,B,B,C,B,E,D,A,A,A,D,D,B,E,F,E,E,E,A,A,A,A,27.0,B,A,B,A,A,B,C,A,A,F,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
417499,2015,4530,10005,10020,2,104404,1,2704302,27,2,39,M,2003,2011,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,CCCDDDCD,1001110.0,DECAAEAEBEAACBBEDECBCBAEBBD,000001019901011018900100001,555,555,555,555,555,555,555,555,555,555,555,42.8,57.8,50.0,69.5,77.0,65.0,80.0,62.0,70.0,60.0,37.8,34.8,55.0,60.0,45.0,60.0,D,D,B,D,C,D,A,C,D,B,A,A,C,C,C,E,C,F,D,E,A,A,A,A,27.0,A,A,B,A,A,A,B,A,E,F,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0
417500,2015,4530,10005,10020,2,104404,1,2704302,27,2,37,M,1997,2010,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,CDABDDCD,111110.0,AABAEBDEAADACBCAEAACEAEADBE,111000119901010008900001000,555,555,555,555,555,555,555,555,555,555,555,41.3,60.9,62.5,58.5,58.0,50.0,60.0,59.0,55.0,60.0,34.8,34.8,35.0,0.0,65.0,40.0,D,D,A,D,D,D,B,D,B,B,A,A,E,F,C,D,F,D,E,B,A,A,A,A,27.0,B,A,B,C,A,C,E,E,E,F,6.0,6.0,6.0,5.0,5.0,4.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
417501,2015,4530,10005,10020,2,104404,1,2704302,27,2,21,M,2010,2011,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,BC*DDDAC,1001100.0,DABEACDDBEBABBBEDACBEAECEDC,011100109911011018900000110,555,555,555,555,555,555,555,555,555,555,555,52.0,52.1,37.5,74.0,70.0,70.0,70.0,78.0,70.0,80.0,51.9,47.8,75.0,100.0,65.0,60.0,C,D,A,D,D,C,B,C,D,A,B,A,B,B,B,E,A,A,A,C,A,A,A,D,27.0,A,A,C,C,A,B,B,E,E,F,5.0,6.0,6.0,6.0,6.0,3.0,6.0,6.0,6.0,5.0,5.0,4.0,5.0,2.0,4.0,4.0,5.0,5.0,5.0,8.0,4.0,4.0,5.0,6.0,4.0,4.0,8.0,4.0,3.0,8.0,3.0,5.0,4.0,7.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,6.0
417502,2015,4530,10005,10020,2,104404,1,2704302,27,2,45,M,1994,2009,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,,B,C,A,A,A,C,B,F,E,D,B,A,A,A,A,27.0,A,B,B,C,A,B,B,E,A,F,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0
417504,2015,4530,10005,10020,2,104404,1,2704302,27,2,23,M,2009,2010,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,AC*DEDCD,11000110.0,ECBCDDEDBCDEDDCADEECEACCAAD,001010009900100018900010001,555,555,555,555,555,555,555,555,555,555,555,37.0,52.8,50.0,57.0,70.0,70.0,70.0,44.0,60.0,40.0,31.7,26.1,63.3,60.0,80.0,50.0,.,.,.,.,.,.,.,.,.,A,A,A,E,E,B,G,D,A,A,E,F,F,A,A,27.0,B,A,A,C,A,C,B,E,C,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
417505,2015,4530,10005,10020,2,104404,1,2704302,27,2,24,M,2008,2012,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,ACADDDDB,11101100.0,AABABEDEBCBADBBEDCEAEBCBEAD,111001119911111018910110101,555,555,555,555,555,555,555,555,555,555,555,73.0,72.1,62.5,86.5,94.0,70.0,100.0,79.0,75.0,80.0,73.3,73.9,70.0,100.0,80.0,30.0,C,C,C,D,D,B,B,D,C,A,A,A,F,F,B,H,E,B,A,B,A,A,A,A,27.0,B,A,B,A,A,C,E,E,A,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
417506,2015,4530,10005,10020,2,104404,1,2704302,27,2,23,M,2009,2011,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,ACABDEDE,11111001.0,BABBBAECABADDBDCDBACBBEEDAD,011000009900110118901100001,555,555,555,555,555,555,555,555,555,555,555,50.3,74.6,75.0,74.0,71.0,75.0,70.0,77.0,65.0,80.0,42.2,39.1,60.0,60.0,90.0,30.0,C,C,B,A,B,B,D,D,D,A,A,A,D,D,B,E,D,C,B,H,A,A,A,A,27.0,B,A,B,C,A,E,B,A,H,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,4.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,4.0,6.0,3.0,4.0,6.0,6.0,1.0,5.0,4.0,6.0,5.0,6.0,6.0,6.0,6.0,8.0,4.0,3.0,6.0
417507,2015,4530,10005,10020,2,104404,1,2704302,27,2,34,M,2000,2014,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,ACAADDCE,11101111.0,AABECDDDAEAADBECDCCBBACCBAD,111100109901110118901010001,555,555,555,555,555,555,555,555,555,555,555,63.1,81.9,87.5,73.5,65.0,85.0,60.0,82.0,90.0,80.0,56.8,56.5,58.3,60.0,70.0,45.0,D,D,C,A,A,B,D,D,D,B,C,A,D,D,C,C,F,F,E,B,A,A,A,A,27.0,A,B,B,A,A,A,A,E,C,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
417508,2015,4530,10005,10020,2,104404,1,2704302,27,2,24,F,2008,2011,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,ECADDBCE,1101011.0,DABEACDAAEAADBBCEEBDBBCDEEB,011100109901111108901110100,555,555,555,555,555,555,555,555,555,555,555,55.6,65.5,62.5,70.0,63.0,75.0,60.0,77.0,65.0,80.0,52.3,56.5,28.3,60.0,25.0,0.0,C,C,C,B,B,C,D,D,C,A,A,A,C,F,A,A,E,C,A,B,A,A,A,A,27.0,B,A,B,C,A,E,D,A,A,C,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
417509,2015,4530,10005,10020,2,104404,1,2704302,27,2,38,F,2011,2011,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,BCCADEDC,1001000.0,AEBCCBDDACCDDECEDBCCDACCBAD,101000109900100018900010001,555,555,555,555,555,555,555,555,555,555,555,33.2,32.8,25.0,44.5,47.0,75.0,40.0,42.0,50.0,40.0,33.3,30.4,50.0,60.0,40.0,50.0,C,C,B,B,A,C,B,D,C,A,A,A,A,A,B,B,A,A,A,B,A,A,A,F,27.0,A,A,C,H,B,E,C,E,H,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
417510,2015,4530,10005,10020,2,104404,1,2704302,27,2,45,M,1990,2010,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,ACADDDAE,11101101.0,BDCEBDDEBBDAABBCDCBCBACDDDE,000100119901011118901010010,555,555,555,555,555,555,555,555,555,555,555,53.7,72.0,75.0,67.5,75.0,55.0,80.0,60.0,60.0,60.0,47.6,47.8,46.7,60.0,80.0,0.0,B,C,A,A,B,C,B,D,D,C,C,A,B,A,C,D,C,D,B,E,A,A,A,A,27.0,A,B,C,E,B,C,D,E,E,C,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
417511,2015,4530,10005,10020,2,104404,1,2704302,27,2,42,M,1995,2012,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,ACDCEDDD,11000100.0,ABCAABACBBCDEBBCECDCDDABDDC,100000009900011108900000010,555,555,555,555,555,555,555,555,555,555,555,30.4,52.9,37.5,76.0,78.0,70.0,80.0,74.0,50.0,80.0,22.9,21.7,30.0,40.0,20.0,30.0,D,C,B,B,C,C,B,D,D,A,C,A,C,B,B,D,D,E,C,B,A,A,A,A,27.0,A,B,B,A,B,D,D,E,C,C,4.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0
417512,2015,4530,10005,10020,2,104404,1,2704302,27,2,32,M,2000,2010,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,CCCDDDCA,1001110.0,BCBBBEDEBEADEBEEDEAABBCBACD,001001119900010018911110001,555,555,555,555,555,555,555,555,555,555,555,51.2,60.4,50.0,76.0,70.0,70.0,70.0,82.0,90.0,80.0,48.1,47.8,50.0,80.0,45.0,25.0,D,C,A,C,B,C,B,D,D,B,A,A,F,F,C,B,E,C,D,B,A,A,A,A,27.0,B,A,B,J,A,B,B,E,A,E,3.0,4.0,4.0,6.0,5.0,5.0,6.0,6.0,6.0,4.0,5.0,4.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0,2.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0
417513,2015,4530,10005,10020,2,104404,1,2704302,27,2,40,M,1997,2011,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,CCABDDCD,1111110.0,AABDDDDEECBADBBCDCAABBECEDB,111010119911111118911100110,555,555,555,555,555,555,555,555,555,555,555,74.8,74.6,75.0,74.0,71.0,75.0,70.0,77.0,65.0,80.0,74.8,78.3,55.0,20.0,70.0,75.0,C,C,B,B,B,B,E,C,D,C,A,A,D,F,C,F,F,E,E,B,A,A,A,A,27.0,B,A,B,A,A,E,D,A,E,F,5.0,5.0,4.0,4.0,6.0,4.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,4.0,5.0,6.0,5.0,5.0,5.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0
417514,2015,4530,10005,10020,2,104404,1,2704302,27,2,25,F,2007,2011,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,BCCADDAE,1001101.0,ACECBEBDEEADCBCCDBBCBBEEDAB,100001009900010118901100000,555,555,555,555,555,555,555,555,555,555,555,39.4,56.2,50.0,65.5,69.0,65.0,70.0,62.0,70.0,60.0,33.8,30.4,53.3,60.0,55.0,45.0,C,C,B,B,B,B,B,D,D,B,A,A,E,E,C,D,D,E,D,B,A,A,A,A,27.0,B,A,B,C,A,B,A,E,B,F,6.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,4.0,4.0,6.0,4.0,6.0,5.0,6.0,6.0,6.0,3.0,5.0,4.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,3.0,6.0,6.0,6.0,3.0,6.0,7.0,7.0,6.0,6.0,6.0,5.0,6.0
417515,2015,4530,10005,10020,2,104404,1,2704302,27,2,25,M,2009,2012,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,ACCEEDDD,11000100.0,BABEBDDDAEBDBBBCDBAACAECECD,011100109910011118910000101,555,555,555,555,555,555,555,555,555,555,555,52.1,50.7,37.5,70.5,78.0,70.0,80.0,63.0,75.0,60.0,52.6,52.2,55.0,40.0,70.0,55.0,C,C,C,A,A,C,B,D,C,A,C,A,F,D,B,E,E,B,B,E,A,B,A,F,27.0,D,A,B,C,A,D,E,E,E,H,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
417516,2015,4530,10005,10020,2,104404,1,2704302,27,2,46,M,1987,2010,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,ACCDDDCD,11001110.0,DABCBAECAECACABADCCDCBBEEAC,011000009901001018900100100,555,555,555,555,555,555,555,555,555,555,555,40.9,62.9,62.5,63.5,66.0,50.0,70.0,61.0,65.0,60.0,33.6,30.4,51.7,80.0,55.0,20.0,C,D,C,B,B,B,A,B,C,B,A,A,D,D,C,D,C,F,E,E,A,A,A,A,27.0,D,A,F,A,A,C,C,E,C,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
417517,2015,4530,10005,10020,2,104404,1,2704302,27,2,22,M,2010,2011,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,ACAAEDCB,11100110.0,AABDBBEEAEAACBBEDBCCBAECEBD,111000019901011018901000101,555,555,555,555,555,555,555,555,555,555,555,52.6,65.9,62.5,71.0,81.0,85.0,80.0,61.0,65.0,60.0,48.1,47.8,50.0,60.0,70.0,20.0,C,C,A,D,D,D,E,D,D,A,C,A,E,E,B,C,C,B,B,B,A,A,A,A,27.0,B,A,B,C,A,C,B,E,E,C,5.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,4.0,3.0,3.0
417518,2015,4530,10005,10020,2,104404,1,2704302,27,2,24,M,2010,2011,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,,A,C,A,D,D,B,E,C,C,C,E,A,A,A,A,27.0,D,A,B,C,A,C,C,E,E,F,5.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,4.0,6.0,6.0,2.0,6.0
417519,2015,4530,10005,10020,2,104404,1,2704302,27,2,24,F,2010,2011,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,CCCDDDDD,1001100.0,.EDDCBEADCDDCAB*CEE.BD.BBCB,000000009900001008901000000,555,555,555,555,555,555,555,555,555,555,555,21.0,47.5,37.5,62.5,64.0,80.0,60.0,61.0,65.0,60.0,12.2,8.7,31.7,40.0,45.0,10.0,C,C,A,A,B,B,A,D,D,A,C,A,C,C,B,C,C,B,A,E,A,A,A,A,27.0,B,A,B,A,A,C,B,E,C,C,6.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,5.0,4.0,5.0,6.0,6.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0
417520,2015,4530,10005,10020,2,104404,1,2704302,27,2,25,M,2010,2011,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,CCADDDCC,1101110.0,EA*ADADEACAECBECDEAACAEBDAB,010010119900010118910000000,555,555,555,333,555,333,333,333,333,333,333,31.6,37.5,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6,34.8,0.0,0.0,0.0,0.0,C,B,A,C,B,D,D,E,C,A,C,A,B,D,B,B,E,B,A,B,A,A,A,A,27.0,A,A,B,C,B,E,E,C,A,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
