,NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_2G,ANO_IN_GRAD,TP_SEMESTRE,IN_MATUT,IN_VESPER,IN_NOTURNO,ID_STATUS,AMOSTRA,IN_GRAD,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68
117337,2016,298,10005,10028,38,97990,0,4113700,41,4,31,F,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,EEEAAEEE,100000.0,CBDEAEBEDDACEADEABCEEEDDCEB,099180100810008010010800919,555,555,555,555,555,555,555,555,555,555,555,29.0,26.3,12.5,47.0,59.0,55.0,60.0,35.0,55.0,30.0,29.9,31.6,20.0,60.0,0.0,0.0,C,C,C,C,B,B,A,C,D,B,A,A,B,B,C,E,D,E,E,B,A,A,A,A,27.0,E,A,A,A,A,B,B,E,F,C,5.0,4.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,2.0,4.0,5.0,2.0,1.0,1.0,1.0,6.0,5.0,5.0,6.0,6.0,8.0,8.0,5.0,5.0,5.0,5.0,6.0,2.0,5.0,4.0,5.0,5.0,6.0,8.0,6.0,8.0,3.0
117338,2016,298,10005,10028,38,97990,0,4113700,41,4,44,F,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,DBCADACA,0.0,CBCDBCDECCABAABCBDCBCDAABBA,099080000810008000000800909,555,555,555,555,555,555,333,555,555,555,555,6.2,5.2,0.0,13.0,0.0,0.0,0.0,26.0,50.0,20.0,6.5,5.3,13.3,20.0,20.0,0.0,D,C,C,D,D,D,B,B,D,B,A,A,B,B,C,D,A,C,E,B,A,A,A,A,27.0,D,C,F,E,A,D,C,E,C,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,2.0,1.0,1.0,1.0,6.0,2.0,6.0,6.0,6.0,1.0,1.0,3.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,1.0,6.0,1.0,1.0
117339,2016,298,10005,10028,38,97990,0,4113700,41,4,28,F,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,.,.,.,.,.,.,.,.,.,B,A,A,D,C,C,C,B,E,E,B,A,A,A,A,27.0,A,A,B,K,A,B,C,E,E,B,7.0,6.0,6.0,2.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
117378,2016,298,10005,10028,38,97990,0,4113700,41,4,28,F,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,BBECADEB,100100.0,DDECDBBCAEAADBDBDACEDBECAEE,199081110810018100011811919,555,555,555,333,555,555,333,333,555,555,555,44.0,15.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.7,63.2,0.0,0.0,0.0,0.0,C,D,C,A,A,B,D,C,B,B,D,A,A,A,C,C,B,E,E,C,A,A,A,E,27.0,A,A,B,C,B,C,B,E,A,A,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,2.0,2.0,3.0,2.0,5.0,5.0,6.0,6.0,6.0,2.0,2.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
117383,2016,298,10005,10028,38,97990,0,4113700,41,4,32,F,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,CBECBDAE,10100110.0,CDDEDBBCCEAEEADBBBBECEECAEA,099181110811008100010811919,555,555,555,555,555,555,555,555,555,555,555,52.3,61.4,50.0,78.5,94.0,70.0,100.0,63.0,75.0,60.0,49.2,57.9,0.0,0.0,0.0,0.0,C,C,D,B,B,B,E,C,C,A,D,A,A,B,B,E,A,C,D,C,A,A,A,A,27.0,A,A,A,G,B,B,C,E,E,G,6.0,6.0,4.0,4.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,7.0,7.0,7.0,7.0,7.0,4.0,5.0,4.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,7.0,6.0,5.0,7.0,7.0
117384,2016,298,10005,10028,38,97990,0,4113700,41,4,21,F,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,EEECBDDE,100100.0,BDCEDBBCEEAEECDBAADEDEEBEEA,099181110811008110011810919,555,555,555,555,555,555,555,555,555,333,333,49.3,36.0,25.0,52.5,37.0,65.0,30.0,68.0,60.0,70.0,53.7,63.2,0.0,0.0,0.0,0.0,C,C,C,C,D,C,A,D,C,A,D,A,A,A,B,E,A,B,A,C,A,A,A,C,27.0,A,A,B,C,A,E,B,E,D,H,6.0,4.0,6.0,4.0,5.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,1.0,3.0
117390,2016,298,10005,10028,38,97990,0,4113700,41,4,40,F,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,ADCABBAE,10.0,BCEADCDEABCABADBAECABABAAEC,099080000800008110000800919,555,555,555,555,555,555,555,555,555,555,555,15.9,21.7,12.5,35.5,42.0,50.0,40.0,29.0,65.0,20.0,13.9,15.8,3.3,0.0,0.0,10.0,E,E,C,D,D,D,E,E,D,B,D,A,A,A,C,E,A,B,A,B,A,A,A,A,27.0,A,B,A,A,A,C,B,E,A,I,2.0,6.0,4.0,2.0,6.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,5.0,5.0,1.0,1.0,5.0,5.0,4.0,6.0,6.0,5.0,3.0,4.0,1.0,1.0,7.0,5.0,2.0,1.0,2.0
117423,2016,298,10005,10028,38,97990,0,4113700,41,4,52,F,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,EEDAADAE,110.0,EADCEAEEADEDEA*.DEADDABDEAA,099080000800008000101800909,555,555,555,333,555,555,333,333,555,555,555,10.4,15.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,10.5,0.0,0.0,0.0,0.0,E,C,B,D,D,D,D,A,C,C,D,A,A,A,B,E,B,C,D,G,A,A,A,A,27.0,D,C,A,K,A,C,B,E,C,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,1.0,5.0,6.0,4.0,6.0,6.0,6.0,6.0,5.0,7.0,7.0,5.0,6.0,6.0,6.0,1.0,6.0,6.0,1.0,6.0,4.0,1.0,6.0,6.0,1.0,7.0
117435,2016,298,10005,10028,38,97990,0,4113700,41,4,56,F,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,EADCADEA,1000100.0,EBDADBBCBCADEBCDBADDBDECCCA,099081111810018000000811909,555,555,555,555,555,555,555,555,555,555,555,33.3,25.6,25.0,26.5,8.0,40.0,0.0,45.0,25.0,50.0,35.8,42.1,0.0,0.0,0.0,0.0,D,C,B,A,A,A,B,A,D,B,D,A,B,A,C,H,B,E,D,B,A,A,A,A,27.0,A,D,C,G,A,C,C,E,E,F,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
117488,2016,298,10005,10028,38,97990,0,4113700,41,4,28,M,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,EAECCDCE,1101100.0,AAAAAAAAAAAAAAAAAAAAAAAAAAA,099080000810008010100800909,555,555,555,555,555,555,555,555,555,555,555,23.4,53.2,50.0,58.0,61.0,65.0,60.0,55.0,75.0,50.0,13.4,15.8,0.0,0.0,0.0,0.0,C,C,E,B,B,C,D,E,C,A,D,A,B,A,B,C,A,B,B,C,A,A,A,C,27.0,E,C,F,G,B,C,D,E,H,H,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,2.0,5.0,5.0,6.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,4.0
117561,2016,298,10005,10028,38,97990,0,4113700,41,4,21,M,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,EADBBDBE,1010100.0,EAAEACBCBEAECBDBAEBEDCBCAEC,099180111811118110011801919,555,555,555,555,555,555,555,555,555,555,555,65.2,50.5,37.5,70.0,85.0,65.0,90.0,55.0,75.0,50.0,70.1,73.7,50.0,80.0,50.0,20.0,C,D,C,C,C,B,B,C,C,A,B,A,B,D,B,B,A,D,C,C,A,A,A,E,27.0,A,A,A,B,B,E,D,E,E,F,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,5.0,4.0,4.0,3.0,6.0,2.0,2.0,3.0,2.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,6.0,6.0,5.0,6.0,6.0,3.0,6.0,6.0,6.0,4.0,6.0,6.0,4.0,6.0,6.0
117607,2016,298,10005,10028,38,97990,0,4113700,41,4,53,F,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,EDAABECC,1.0,DC*BECDCCBADDAAEEDACEEBAEDB,199080010810008000100800909,555,555,555,555,555,555,333,555,555,555,555,17.9,17.7,12.5,25.5,0.0,0.0,0.0,51.0,55.0,50.0,17.9,21.1,0.0,0.0,0.0,0.0,E,E,A,C,C,D,D,C,E,B,A,A,B,D,C,C,D,C,D,B,A,A,A,A,27.0,A,A,F,G,A,A,A,E,E,B,8.0,5.0,6.0,5.0,1.0,8.0,7.0,7.0,7.0,5.0,6.0,6.0,6.0,1.0,6.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,6.0,6.0,6.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,6.0,5.0,6.0,1.0,1.0
117629,2016,298,10005,10028,38,97990,0,4113700,41,4,55,F,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,DADDADCE,1000100.0,EEEEDCBABEACCDDEDBBECBDCEEE,099180101810108000010801919,555,555,555,555,555,555,555,555,555,555,555,34.6,30.8,25.0,39.5,42.0,50.0,40.0,37.0,65.0,30.0,35.8,42.1,0.0,0.0,0.0,0.0,C,C,B,C,C,D,B,C,D,A,D,A,A,A,B,F,A,B,B,B,A,A,A,A,27.0,D,A,A,G,A,B,C,E,E,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
117633,2016,298,10005,10028,38,97990,0,4113700,41,4,22,F,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,EBECBDEE,100100.0,EBDEEBDCADACEACBEDBEECECADC,099181010810008100010811909,555,555,555,555,555,555,555,555,555,555,555,41.8,46.4,25.0,78.5,87.0,75.0,90.0,70.0,70.0,70.0,40.3,42.1,30.0,20.0,30.0,40.0,C,C,B,B,B,C,D,D,D,A,D,A,B,C,B,G,B,E,E,C,A,A,A,D,27.0,A,A,B,H,B,B,B,E,F,A,6.0,6.0,6.0,4.0,5.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,5.0,4.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,4.0,5.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0
117638,2016,298,10005,10028,38,97990,0,4113700,41,4,22,F,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,CEDAACEE,10000000.0,DBAEDBCEDAACADAADDBCBDACE.A,199181000810008000000801909,555,555,555,555,555,555,555,555,555,555,333,23.3,26.1,12.5,46.5,66.0,50.0,70.0,27.0,55.0,20.0,22.4,26.3,0.0,0.0,0.0,0.0,C,C,C,C,C,B,B,D,E,A,D,A,C,B,B,C,A,E,B,B,A,A,A,A,27.0,A,A,B,A,A,D,B,E,C,B,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,2.0,3.0,3.0,3.0,3.0,6.0,6.0,2.0
117647,2016,298,10005,10028,38,97990,0,4113700,41,4,32,F,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,CEAABBED,10000000.0,DACEACBECEECCABABCDECCAADEA,199180100800108001010800919,555,555,555,555,555,555,555,555,555,333,333,30.9,29.7,12.5,55.5,59.0,55.0,60.0,52.0,60.0,50.0,31.3,36.8,0.0,0.0,0.0,0.0,C,C,C,C,B,C,E,C,D,B,D,A,B,B,C,D,C,B,A,B,A,A,A,A,27.0,A,A,C,K,B,A,B,E,H,E,4.0,5.0,6.0,8.0,4.0,6.0,6.0,5.0,3.0,4.0,6.0,6.0,5.0,3.0,5.0,5.0,3.0,3.0,5.0,7.0,5.0,4.0,3.0,6.0,6.0,7.0,7.0,8.0,4.0,6.0,6.0,4.0,4.0,5.0,1.0,2.0,1.0,2.0,3.0,8.0,7.0,1.0
117661,2016,298,10005,10028,38,97990,0,4113700,41,4,28,F,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,EEDCBDEE,100.0,CBABEABCCEADEADDBCACBDECDAA,099080110810008001100811909,555,555,555,555,555,555,555,555,555,555,555,30.6,28.5,12.5,52.5,47.0,75.0,40.0,58.0,50.0,60.0,31.3,36.8,0.0,0.0,0.0,0.0,C,C,C,B,B,C,B,D,D,E,D,A,B,D,C,D,B,B,A,J,A,A,A,C,27.0,D,A,C,A,A,C,C,E,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
117709,2016,298,10005,10028,38,97990,0,4113700,41,4,47,F,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,CECDCEEB,10001000.0,CBCDDEBADBCBEACAECAEBBBCEBB,099080100800008001110801909,555,555,555,555,555,555,555,555,555,555,555,24.8,28.8,25.0,34.5,22.0,30.0,20.0,47.0,75.0,40.0,23.4,26.3,6.7,20.0,0.0,0.0,D,C,C,B,B,C,B,D,B,B,D,A,A,A,C,E,C,E,E,B,A,A,A,F,27.0,A,A,A,A,A,B,C,A,A,I,6.0,6.0,5.0,6.0,6.0,4.0,6.0,6.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,5.0,2.0,1.0,5.0,6.0,4.0,5.0,5.0,5.0,6.0,3.0,4.0,5.0,4.0,5.0,5.0,3.0,5.0
117713,2016,298,10005,10028,38,97990,0,4113700,41,4,44,F,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,CEDAEBEB,10000000.0,ACDAEEECAEABBCBCCBACBCBCBCD,099080010810008000100801909,555,555,555,555,555,555,555,555,555,555,555,22.0,34.3,12.5,67.0,58.0,50.0,60.0,76.0,60.0,80.0,17.9,21.1,0.0,0.0,0.0,0.0,C,C,B,C,C,C,E,A,D,B,D,A,B,F,C,D,A,C,D,B,A,A,A,A,27.0,D,C,A,K,A,C,B,E,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
117714,2016,298,10005,10028,38,97990,0,4113700,41,4,26,F,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,EADDADCE,1000100.0,CBAADABCABAECADBECCDEBEAABE,099080110811108101000810909,555,555,555,555,555,555,555,555,555,555,555,36.8,36.6,25.0,54.0,37.0,65.0,30.0,71.0,75.0,70.0,36.8,42.1,6.7,20.0,0.0,0.0,C,C,C,D,A,D,E,D,C,B,D,A,B,F,C,B,A,C,B,B,A,A,A,A,27.0,A,C,B,C,A,A,B,E,E,C,6.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,4.0,5.0,6.0,3.0,4.0,4.0,2.0,6.0,5.0,6.0,5.0,6.0,5.0,5.0,3.0,6.0,4.0,5.0,5.0,4.0,6.0,5.0,6.0,6.0,2.0,2.0,5.0,3.0,3.0
117747,2016,298,10005,10028,38,97990,0,4113700,41,4,33,F,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,..ACACAE,10.0,EACEEEBABEDBEADBDAEEBABBEAA,099180101800008100010800909,555,555,555,555,555,555,555,555,555,555,555,26.5,31.3,12.5,59.5,63.0,35.0,70.0,56.0,40.0,60.0,24.9,26.3,16.7,40.0,10.0,0.0,D,D,B,C,B,C,B,E,D,A,A,A,B,D,C,D,B,B,A,B,A,A,A,A,27.0,A,D,C,G,B,B,B,E,B,I,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,4.0,5.0,6.0,2.0,2.0,3.0,2.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,5.0,6.0,5.0,5.0,6.0,4.0,5.0,6.0,4.0,5.0
117768,2016,298,10005,10028,38,97990,0,4113700,41,4,25,F,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,EEEEBDEE,100100.0,ABACEEBCBEAACADBDABDEBBCAEC,099080111810108100000801919,555,555,555,555,555,555,555,555,555,555,555,40.9,41.2,25.0,65.5,84.0,60.0,90.0,47.0,75.0,40.0,40.8,42.1,33.3,40.0,20.0,40.0,D,D,C,A,A,C,B,E,D,A,D,A,B,C,B,D,A,E,E,J,A,A,A,A,27.0,A,A,B,C,A,B,C,E,A,I,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
117838,2016,298,10005,10028,38,97990,0,4113700,41,4,38,F,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,DABDAECC,1000001.0,ACEAEECCCDDCAACCDBACBCBAEDD,099080010800008000100800909,555,555,555,555,555,555,555,555,555,555,555,13.7,28.0,25.0,32.5,13.0,65.0,0.0,52.0,60.0,50.0,8.9,10.5,0.0,0.0,0.0,0.0,C,C,C,B,B,C,B,D,D,B,D,A,B,B,C,C,A,D,D,B,A,A,E,A,27.0,A,C,C,A,B,C,B,E,C,C,6.0,6.0,6.0,5.0,5.0,4.0,6.0,6.0,5.0,5.0,4.0,4.0,5.0,3.0,3.0,6.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,1.0,2.0,3.0,5.0,5.0,4.0,1.0,1.0
117919,2016,298,10005,10028,38,97990,0,4113700,41,4,34,F,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,EBDDBDAC,111.0,ECDBDBBCDCADEADEACECBCACDBC,099081110810008011000801909,555,555,555,555,555,555,555,555,555,555,555,37.1,46.9,37.5,61.0,60.0,60.0,60.0,62.0,70.0,60.0,33.8,36.8,16.7,20.0,30.0,0.0,D,D,C,B,B,C,D,B,C,B,A,A,B,A,C,E,B,C,E,G,A,F,A,A,27.0,B,A,A,K,B,C,B,E,F,H,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,5.0,5.0,4.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0
117921,2016,298,10005,10028,38,97990,0,4113700,41,4,28,F,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,CEBBABEB,10010000.0,BCEBEEDABCCBCBACEBDCEDBCCAC,099080001800118000000801909,555,555,555,333,555,555,333,333,555,555,555,17.2,15.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,21.1,0.0,0.0,0.0,0.0,D,D,C,C,C,D,B,B,D,A,D,A,D,A,A,E,A,A,B,B,A,A,A,A,27.0,A,A,B,B,B,B,A,E,B,C,6.0,4.0,6.0,4.0,2.0,4.0,4.0,6.0,6.0,2.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,7.0,6.0,5.0,7.0,7.0,6.0
