,NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_2G,ANO_IN_GRAD,TP_SEMESTRE,IN_MATUT,IN_VESPER,IN_NOTURNO,ID_STATUS,AMOSTRA,IN_GRAD,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68
59784,2016,669,10008,10028,27,47712,1,1302603,13,1,31,F,2003,2012,2,0,0,1,1,1,0,8,0,0,0,27,2,6,0,CAEBCDAC,CAEBCDAC,DEAEEAADEDCBCBAZCEBADBCDCAZ,XEAEEAAXEDCBCBXZCEBXXXCDCAZ,EBCABDCE,100.0,EEDECAABCDBBDBABDEBCCBACCEC,910101190101019801199900108,555,555,555,555,555,555,555,555,555,555,555,46.7,31.5,12.5,60.0,81.0,85.0,80.0,39.0,75.0,30.0,51.7,52.6,46.7,40.0,55.0,45.0,C,C,C,B,B,C,A,D,C,B,C,A,D,D,C,E,C,B,A,H,A,A,A,A,13.0,A,A,C,A,A,C,B,E,A,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
83953,2016,266,10008,10028,23,72540,1,3538709,35,3,41,F,1995,2011,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,CECAACCC,10000001.0,DEDAEBCEBAACDCADEBBCCCEECEB,100919011011091000091009100,555,555,555,555,555,555,555,555,555,555,555,44.2,45.2,25.0,75.5,93.0,65.0,100.0,58.0,50.0,60.0,43.8,40.9,60.0,50.0,60.0,70.0,C,C,B,B,B,C,B,D,D,B,D,A,B,B,C,E,D,B,B,H,A,F,A,A,29.0,A,A,C,A,B,C,B,E,E,F,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
195567,2016,2426,10005,10022,55,1151648,1,1501402,15,1,26,F,2007,2013,2,1,0,0,1,1,0,8,0,0,0,27,1,6,0,CAEBCDAC,CAEBCDAC,CECACZDCBACACBCEADBDAEBBECA,CECACZDXBXCXCBCXADXDAEXBECA,DADABDAC,1000111.0,ACCADEDEBEDAEBAEDBEAAACEEBA,001108191909010900901090101,555,555,555,555,555,555,555,555,555,555,555,42.6,46.0,50.0,40.0,27.0,55.0,20.0,53.0,65.0,50.0,41.5,40.0,50.0,70.0,20.0,60.0,B,B,C,B,B,C,E,D,C,A,A,A,F,E,B,C,C,B,A,E,A,A,A,A,15.0,B,A,B,C,A,B,B,A,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
109151,2016,146,10005,10020,36,92771,1,3549805,35,3,22,F,2011,2012,2,1,0,0,1,1,0,8,0,0,0,27,2,4,0,CAEBCDAC,CAEBCDAC,BBCAZZEBCACABDEABEDECDDECBA,BBCAZZEBCACABDEXBEDXXDDEXBA,CAEAADAC,11100111.0,ECCBCCEEEBEABCEDEABBEEEECEA,001088100001101900099001901,555,555,555,555,555,555,555,555,555,555,555,41.2,61.6,75.0,41.5,56.0,80.0,50.0,27.0,55.0,20.0,34.4,33.3,40.3,6.0,55.0,60.0,C,D,C,B,B,C,E,D,D,A,A,A,C,B,B,E,C,C,A,B,A,A,A,A,35.0,A,A,B,C,B,A,C,E,B,F,6.0,5.0,5.0,4.0,6.0,6.0,5.0,5.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,5.0,4.0,6.0,5.0,5.0,6.0,5.0,2.0,2.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,4.0,5.0
174204,2016,1854,10008,10022,3501,405984,1,3543907,35,3,21,M,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,2,1,0,CAEBCDAC,CAEBCDAC,BCBABDZAEBAZEABBCACCDADADCD,BCBABXZAEBAZEABBCACCDADADCD,DBEADDEE,100100.0,BCBEBAAAEDCCEABEDCDBEAAADED,111019811008111000000101101,555,555,555,555,555,555,555,555,555,555,555,50.7,35.4,25.0,51.0,71.0,75.0,70.0,31.0,75.0,20.0,55.8,54.2,65.0,75.0,50.0,70.0,D,C,C,C,C,D,B,D,D,A,A,A,D,F,B,D,E,A,B,G,A,A,A,A,35.0,A,A,B,A,A,B,B,E,H,C,6.0,4.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,8.0,5.0,3.0,6.0,6.0,1.0,1.0,1.0,6.0,4.0,6.0,4.0,6.0,6.0,8.0,4.0,2.0,4.0,4.0,6.0,6.0,6.0,6.0
19669,2016,527,10008,10028,55,10802,1,5208707,52,5,23,F,2011,2012,2,1,0,0,1,1,0,8,0,0,0,27,1,6,0,CAEBCDAC,CAEBCDAC,CECACZDCBACACBCEADBDAEBBECA,CECACZDXBXCXCBCXADXDAEXBECA,CEAAADED,10000100.0,ACCBDEDCBDECDBEDCCABAEAEEAA,001008191909010900901190101,555,555,555,555,555,555,555,555,555,555,555,38.8,42.6,25.0,69.0,85.0,65.0,90.0,53.0,65.0,50.0,37.5,40.0,23.3,30.0,20.0,20.0,.,.,.,.,.,.,.,.,.,A,A,A,E,D,B,C,D,B,A,B,A,A,A,A,52.0,B,A,B,C,A,E,B,E,E,F,4.0,6.0,6.0,6.0,5.0,6.0,4.0,5.0,4.0,5.0,6.0,6.0,6.0,3.0,3.0,6.0,4.0,5.0,4.0,3.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,6.0,6.0,6.0,6.0,6.0,4.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,6.0
6304,2016,56,10001,10028,6,3127,1,3503208,35,3,24,F,2009,2010,2,1,1,0,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,BDCDAEDBCCCECEEBAADAEADDABC,BDCXXEDBXCCECEEBAAXAEADDABC,CAECCDBE,11101100.0,DDBEAEDDECDECEEBCAEAEAEDAAC,010991109101111101911101101,555,555,555,555,555,555,555,555,555,555,555,67.3,62.9,62.5,63.5,77.0,65.0,80.0,50.0,50.0,50.0,68.7,69.6,63.3,50.0,80.0,60.0,C,C,C,B,B,B,B,D,B,A,A,A,F,E,D,A,E,B,A,A,F,B,B,A,35.0,B,A,B,A,A,A,D,A,E,F,5.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,3.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0
113120,2016,338,121,10028,28,97129,1,3106200,31,3,22,F,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,CAECBBAA,11100010.0,DBAACBCCCEABAEECBABDBABDCDD,111001010101991109009001101,555,555,555,555,555,555,555,555,555,555,555,53.4,58.6,50.0,71.5,81.0,85.0,80.0,62.0,70.0,60.0,51.6,52.2,48.3,50.0,30.0,65.0,C,D,C,B,B,C,B,D,D,A,A,A,F,D,A,A,B,B,A,C,A,A,A,A,31.0,A,A,B,C,A,B,E,A,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
4429,2016,20,10008,10028,6,1726,1,4314100,43,4,24,F,2011,2012,2,1,1,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,BDCDAEDBCCCECEEBAADAEADDABC,BDCXXEDBXCCECEEBAAXAEADDABC,EBEAAECC,100001.0,BCCAAEADEBCECEEAAAEAAAADABE,101991009011111011910101110,555,555,555,333,555,555,333,333,555,555,555,52.1,15.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.4,65.2,60.0,70.0,50.0,60.0,B,C,C,A,A,B,E,D,C,A,A,A,C,B,B,D,F,B,A,E,A,A,A,A,43.0,A,A,C,H,A,C,B,A,H,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,6.0,1.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,5.0,5.0,6.0,6.0,3.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,4.0,6.0,6.0
149762,2016,1510,10005,10020,28,112538,1,4216602,42,4,30,F,2005,2013,2,1,0,0,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,EEDDADEB,100.0,DBCDDAECAEEBCCECBACDCEAEDAA,110100010111991109009110010,555,555,555,555,555,555,555,555,555,555,555,44.4,18.1,12.5,26.5,31.0,35.0,30.0,22.0,30.0,20.0,53.1,52.2,58.3,100.0,25.0,50.0,C,C,A,B,B,C,B,C,C,B,A,A,B,B,C,C,A,A,A,E,A,A,A,A,42.0,A,A,C,G,B,B,C,E,B,C,6.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,8.0,6.0,5.0,6.0,6.0,6.0,8.0,8.0,6.0,5.0,5.0,6.0,6.0,5.0,4.0,5.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0
20673,2016,547,10001,10028,12,11316,1,3304557,33,3,42,F,1993,2009,2,1,1,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBBEBAECACDACECDADBDEEEDADB,DBBEXAECXCDAXECDAXBDEEEDADX,CAECCCBC,11101001.0,DABEDABCECDCDECEABBDCDEDADA,101191019110911019110011119,555,555,555,555,555,555,555,555,555,555,555,63.0,55.5,62.5,45.0,79.0,75.0,80.0,11.0,55.0,0.0,65.5,72.7,25.0,20.0,25.0,30.0,C,C,A,D,C,D,D,C,D,E,B,A,A,A,D,B,A,B,A,A,A,A,A,B,33.0,A,A,A,H,B,A,C,E,E,A,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
171414,2016,5593,10008,10022,3501,320165,1,3519071,35,3,28,F,2011,2014,2,0,0,1,1,1,0,8,0,0,0,27,2,1,0,CAEBCDAC,CAEBCDAC,BCBABDZAEBAZEABBCACCDADADCD,BCBABXZAEBAZEABBCACCDADADCD,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33933,2016,595,10002,10028,23,14608,1,3101607,31,3,24,M,2010,2012,2,1,1,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,CBDABDAD,10000110.0,DBAAEBEEECACAEECDDDBABDCCBE,110919010011190010190119111,555,555,555,555,555,555,555,555,555,555,555,61.8,49.7,37.5,68.0,76.0,60.0,80.0,60.0,60.0,60.0,65.8,63.6,78.3,80.0,80.0,75.0,C,C,C,B,B,C,B,C,D,A,A,A,B,C,D,E,B,B,A,A,C,F,A,A,31.0,A,A,B,C,B,B,D,A,H,A,5.0,5.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,3.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0
193632,2016,828,10005,10022,55,1137437,1,3163706,31,3,21,F,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,1,6,0,CAEBCDAC,CAEBCDAC,CECACZDCBACACBCEADBDAEBBECA,CECACZDXBXCXCBCXADXDAEXBECA,CBEBBDAE,10110110.0,ACEBCAECBADDDBCCBCEEBBEEEAA,000018091909011900900090101,555,555,555,555,555,555,555,555,555,555,555,39.7,65.9,62.5,71.0,63.0,75.0,60.0,79.0,75.0,80.0,31.0,30.0,36.7,30.0,20.0,60.0,B,C,C,A,B,B,E,D,D,A,A,A,B,B,B,D,C,A,A,C,A,A,A,A,31.0,A,A,B,A,A,E,E,E,E,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0
76385,2016,13,10008,10028,3501,66131,1,4305108,43,4,48,F,2005,2015,2,1,1,1,1,1,0,8,0,0,0,27,2,1,0,CAEBCDAC,CAEBCDAC,BCBABDZAEBAZEABBCACCDADADCD,BCBABXZAEBAZEABBCACCDADADCD,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7210,2016,56,10001,10028,6,3161,1,3502804,35,3,23,F,2010,2012,2,1,1,0,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,BDCDAEDBCCCECEEBAADAEADDABC,BDCXXEDBXCCECEEBAAXAEADDABC,BBEABDAC,100111.0,BDCBDDDEECCACEEAAAEACBDDABC,111990109110111011910011111,555,555,555,555,555,555,555,555,555,555,555,70.3,59.0,50.0,72.5,79.0,75.0,80.0,66.0,90.0,60.0,74.1,73.9,75.0,90.0,55.0,80.0,C,B,C,B,B,B,E,D,D,A,A,A,F,F,B,D,F,B,A,A,A,B,A,A,35.0,B,A,B,C,A,B,B,A,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
89599,2016,2835,10005,10020,19,74317,1,2611606,26,2,35,M,2011,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,8,0,CAEBCDAC,CAEBCDAC,CDAABAEEAEBBDADDBBDCCBCECCB,XDAXBXEEXXBBDADXBBDCCXXECCB,DAEAADEE,1100100.0,CCAEDEBECAABDAEDCBCCCDCDBCA,901909019901110901011990010,555,555,555,555,555,555,555,555,555,555,555,49.9,50.3,37.5,69.5,79.0,75.0,80.0,60.0,60.0,60.0,49.8,47.4,63.3,40.0,70.0,80.0,C,C,B,B,B,C,E,D,D,B,D,A,B,B,C,D,A,F,E,E,A,A,A,A,26.0,A,A,F,C,B,B,B,E,C,F,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0
142509,2016,1107,10005,10020,28,109284,1,2304400,23,2,35,F,2003,2014,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,EEBEADAE,110.0,DBBAEBCCCAEBAEDEEEABDACDCCA,110011010011990009109001100,555,555,555,555,555,555,555,333,555,555,555,41.3,29.6,25.0,36.5,73.0,85.0,70.0,0.0,0.0,0.0,45.2,43.5,55.0,75.0,65.0,25.0,B,A,C,E,B,.,C,B,E,C,D,A,C,D,B,B,A,F,B,C,A,A,A,F,23.0,A,E,A,K,B,A,D,D,E,A,6.0,6.0,6.0,6.0,6.0,4.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,6.0,6.0,6.0,2.0,6.0,6.0,6.0,1.0,2.0,6.0,4.0,5.0,5.0,7.0,5.0,7.0,3.0,5.0,5.0,1.0,2.0,6.0,3.0,1.0
23678,2016,571,10002,10028,6,12584,1,4106902,41,4,25,F,2008,2012,2,1,1,0,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,BDCDAEDBCCCECEEBAADAEADDABC,BDCXXEDBXCCECEEBAAXAEADDABC,AAEBADAA,1110110.0,BDCBDCAACBDDCAEBECEAAADDCBC,111990009000101100910111011,555,555,555,555,555,555,555,555,555,555,555,55.8,67.3,62.5,74.5,69.0,65.0,70.0,80.0,80.0,80.0,51.9,52.2,50.0,70.0,30.0,50.0,.,.,.,.,.,.,.,.,.,A,A,A,D,B,E,A,B,A,A,A,E,B,A,D,42.0,A,A,D,C,A,A,C,A,E,F,6.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,4.0,4.0,6.0,6.0,6.0,5.0,8.0,6.0,5.0,6.0,5.0,4.0,6.0,6.0,8.0,5.0,4.0,5.0,6.0,4.0,5.0,5.0,3.0,5.0,4.0,8.0,5.0,5.0,5.0
213032,2016,2242,10008,10022,23,5000317,1,2611606,26,2,33,F,2000,2013,2,0,1,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,CEEDABAD,10100010.0,CECADEABDCABDBCCCCDEEEEDCEE,001909100010090001190009101,555,555,555,555,555,555,555,555,555,555,555,36.2,44.1,37.5,54.0,61.0,65.0,60.0,47.0,75.0,40.0,33.5,31.8,43.3,40.0,30.0,60.0,C,B,C,B,B,C,B,D,D,A,B,A,B,D,B,B,B,C,D,E,A,A,A,A,26.0,D,A,A,A,B,C,C,E,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
33362,2016,592,10002,10028,17,14576,1,3138203,31,3,23,F,2010,2011,2,1,1,0,1,1,0,8,0,0,0,27,2,1,0,CAEBCDAC,CAEBCDAC,ABECBCEDZACDZDCAABBBEDCEDED,ABEXBCEDZACDZDCAABBBEDCEDED,CAEDADAD,11100110.0,ABECBDEDCADDDEBAECBBEDCEAED,111910118101800100111111011,555,555,555,555,555,555,555,555,555,555,555,70.7,69.9,62.5,81.0,95.0,75.0,100.0,67.0,55.0,70.0,70.9,70.8,71.7,75.0,40.0,100.0,C,C,C,B,B,C,B,D,D,A,A,A,D,D,D,A,E,B,A,A,A,A,A,A,35.0,B,A,B,C,A,A,D,C,E,F,5.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,4.0,5.0,5.0,6.0,6.0,6.0,5.0,4.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0,6.0
67709,2016,664,10008,10028,23,56085,1,3205200,32,3,22,F,2011,2012,2,1,0,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,ECEDADAE,100110.0,DEDACCEACCCAEAACCDEDEEBEDEE,100909000000091000090009001,555,555,555,555,555,555,555,555,555,555,555,20.8,35.7,37.5,33.0,29.0,65.0,20.0,37.0,65.0,30.0,15.8,13.6,28.3,40.0,0.0,45.0,C,D,C,D,D,D,A,D,D,A,A,A,B,F,B,D,D,B,A,B,A,A,A,A,32.0,A,A,B,C,A,B,E,E,B,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
160345,2016,2111,10008,10022,19,118958,1,2312908,23,2,24,M,2010,2010,2,1,0,0,1,1,0,8,0,0,0,27,0,8,0,CAEBCDAC,CAEBCDAC,CDAABAEEAEBBDADDBBDCCBCECCB,XDAXBXEEXXBBDADXBBDCCXXECCB,DBDEAEEE,0.0,CDAEDACECCBDCADEBDBBCCAEAAA,911909019910011910001991000,555,555,555,555,555,555,555,555,555,333,555,41.0,28.2,0.0,70.5,93.0,65.0,100.0,48.0,40.0,50.0,45.3,47.4,33.3,60.0,0.0,40.0,D,D,B,B,B,B,D,C,C,A,A,A,D,F,B,F,F,C,C,E,A,A,A,A,23.0,B,A,F,A,A,B,B,E,H,C,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,6.0,6.0,4.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0
195309,2016,137,10008,10028,17,1149819,1,3506003,35,3,38,F,1995,2013,2,0,0,1,1,1,0,8,0,0,0,27,2,1,0,CAEBCDAC,CAEBCDAC,ABECBCEDZACDZDCAABBBEDCEDED,ABEXBCEDZACDZDCAABBBEDCEDED,CAEAADEE,11100100.0,ABCEBCCDBDDDBDCAEBBBEDCBDED,110911018001811101111110111,555,555,555,555,555,555,555,555,555,555,555,69.1,60.4,50.0,76.0,80.0,80.0,80.0,72.0,80.0,70.0,72.0,75.0,55.0,25.0,40.0,100.0,C,C,C,B,A,B,E,D,D,B,D,A,D,D,C,C,F,E,E,B,A,A,A,A,50.0,A,A,A,A,A,C,C,E,E,I,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
116815,2016,298,10005,10028,38,97990,0,4113700,41,4,31,F,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,BEBCDEAE,10.0,EACEEBCCCEEDECCADEAEBBDCEDA,099181010800008000110801909,555,555,555,555,555,555,555,555,555,555,555,29.6,33.1,12.5,64.0,59.0,55.0,60.0,69.0,65.0,70.0,28.4,31.6,10.0,0.0,30.0,0.0,C,D,E,A,D,C,B,D,C,B,D,A,B,D,C,E,A,E,C,B,A,A,A,A,13.0,A,A,B,A,A,C,C,E,H,E,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,3.0,6.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,6.0,6.0,2.0,6.0,6.0,3.0,6.0,6.0,6.0,2.0,3.0,6.0,6.0,2.0,3.0
191370,2016,163,10005,10028,38,1126004,0,3304557,33,3,44,F,1993,2013,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,EDDAAEAA,10.0,CCBEDABCCEACCADBDABEDBCCDCA,099180110810108100011801909,555,555,555,555,555,555,555,555,555,555,555,37.6,20.5,12.5,32.5,29.0,65.0,20.0,36.0,60.0,30.0,43.3,47.4,20.0,0.0,60.0,0.0,C,D,C,D,D,D,E,D,B,C,D,A,A,B,C,D,B,E,E,I,A,A,A,A,33.0,D,B,F,G,B,B,C,D,C,H,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,4.0,5.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0
